commentId,brewerId,brewerName,date,comment,replyIds
16526,20748,Dan,"December 13, 2013  3:56pm","Not the best beer. I thought the open fermentation would really make the saison flavor pop, but it was a bit too lambic tasting for me.  Probably not a redo, but not eliminating more open fermentations in the future.",[]
