commentId,brewerId,brewerName,date,comment,replyIds
19994,3342,explosivebeer,"November 16, 2014  3:26am","1.063 og
Pitched at 67",[]
20053,3342,explosivebeer,"November 20, 2014  7:23pm",Gravity at 1.013; big fruity ester profile with moderate spice; flavor starts with a pleasant round maltiness giving way to moderately high spice profile on back end; a little conflicted in the finish but still very tasty; carboy seems to have some stratification; it'll be interesting to see this kegged.,[]
