commentId,brewerId,brewerName,date,comment,replyIds
19418,17927,lcrouche,"September 17, 2014 11:53am",started 11/9/14,[]
19461,17927,lcrouche,"September 25, 2014  1:55am","primary 11/9/14, kegg 25/9/14",[]
