commentId,brewerId,brewerName,date,comment,replyIds
25590,23013,cgeorge,"December 27, 2017  5:44pm","Racked to secondary on 12/25.
12/27 added 1 vanilla bean soaked in 1 oz. of chocolate liquor to secondary.",[]
25611,23013,cgeorge,"January 04, 2018  2:46am",Kegged on 1/3.,[]
