commentId,brewerId,brewerName,date,comment,replyIds
24070,94069,Jim Crabill,"August 22, 2016  8:39pm",60 min boil but first hop addition is at 90 min?,['24102']
24102,23798,Uziyahu,"August 31, 2016  1:35pm",Good catch. Thanks. I created this recipe long ago before many of the updates were added. I don't think boil time was an option easily accessible back then. I've changed it,[]
