commentId,brewerId,brewerName,date,comment,replyIds
19944,60353,Garrett Dahl,"November 09, 2014  7:21pm",I use 1 whole watermelon added to secondary for 3 days and then racked off watermelon,[]
20771,60353,Garrett Dahl,"February 02, 2015  4:11am","I was chased by a Turkey through the forest in Woodbury, MN in the late summer of 2014.  This beer quenched my thirst after the chase.",[]
