commentId,brewerId,brewerName,date,comment,replyIds
16703,21913,DerektDay,"December 30, 2013  5:19pm","I have a bunch of yeast left over from the Forbidden Funk barrel buckets so going to make an IPA with a ton of different yeasts.  There's FF, Denny's Fav, and lots of different Bretts.  This might be a WTF, highly hopped funky beer.",[]
