commentId,brewerId,brewerName,date,comment,replyIds
25595,23013,cgeorge,"December 28, 2017  8:42pm",Pitched on 12/28 on 1/2 the yeast cake from the Rasp. Honey Lager.,[]
25631,23013,cgeorge,"January 10, 2018 10:57pm",Moved upstairs on 1/10 for D rest.,[]
25660,23013,cgeorge,"January 16, 2018  1:52am",Moved to fridge to cold crash on 1/15.,[]
25663,23013,cgeorge,"January 17, 2018  2:40am",Kegged on 1/16.,[]
