commentId,brewerId,brewerName,date,comment,replyIds
24033,68309,Atika,"August 09, 2016  7:07am",Nincs komlo inditaskor...? Na itt lesznek aztan aromak.  :),[]
24072,24604,hopper,"August 23, 2016 10:43am",Nagyon komoly citrus bomba ez a Herkules!,[]
