commentId,brewerId,brewerName,date,comment,replyIds
16330,41283,Rigel,"November 27, 2013  4:28am","Americanized version of Irish Red.  Very drinkable.  60 min boil, mash 60 min @ 150 degrees.  Best if aged 2 weeks or more.  Variation of Red Blonde recipe from bertusbrewery.com",[]
