commentId,brewerId,brewerName,date,comment,replyIds
24525,102030,Cindy Steele,"January 04, 2017 11:42pm","Use Wakatu Hops, .4 oz at 60 minutes Boil & .5 oz at 15 mins Boil",['24526']
24526,102030,Cindy Steele,"January 04, 2017 11:43pm",Amended to .1 at 60 mins and .1 at 15 mins for small 1 Gallon Batch,[]
