commentId,brewerId,brewerName,date,comment,replyIds
22337,38303,oldtimewil,"July 06, 2015  4:37pm",Hey Travis I see you brewed this twice with different gravities.  I was wondering how it turned out for you?,['22342']
22342,13420,Travis Johnson,"July 07, 2015 11:21am","I don't recall brewing it twice.  I do use basically the same grain bill on most of my ipa's.  I haven't tasted this batch yet it is still being dry hopped.  My OG missed the target, but made up for it on the back end.",[]
