commentId,brewerId,brewerName,date,comment,replyIds
18951,51721,Moosemouse,"July 29, 2014  2:54pm","Oh man is this yeast stinky while fermenting.  Expect a strong sulfur smell during ferment, but hopefully that won't translate to the beer when finished.",[]
