commentId,brewerId,brewerName,date,comment,replyIds
26134,2045,BlakeLevrets,"July 17, 2018  4:15am","After 4 Days in 62deg fridge, beer was 60deg; gravity: 1.020",[]
26140,2045,BlakeLevrets,"July 18, 2018  8:50pm",Racked into Secondary After 6 Days. Gravity is at 1.018,[]
