commentId,brewerId,brewerName,date,comment,replyIds
17198,12486,Marty,"February 05, 2014 12:52am",Dark IPA with 100% Brettanomyces fermentation,[]
17219,12486,Marty,"February 05, 2014 11:21pm","Centennial added at FO. Steep 45 min, add Chinook. Steep additional 15 min",[]
