commentId,brewerId,brewerName,date,comment,replyIds
17381,22496,cascades,"February 18, 2014 10:00pm",brewed on 02/18/14,[]
17469,22496,cascades,"February 27, 2014  3:09pm",racked to secondary on 02/26/14,[]
17522,22496,cascades,"March 03, 2014  7:36pm",bottled on 03/03/14,[]
