commentId,brewerId,brewerName,date,comment,replyIds
22728,60255,K9LB,"September 18, 2015 11:58am",Ebert likes,[]
22889,60255,K9LB,"November 04, 2015  2:27pm",OG: 1.059  FG: 1.014  ABV: 5.9%,[]
