commentId,brewerId,brewerName,date,comment,replyIds
18203,25826,Craig  Hanson,"May 20, 2014 12:17am","Steep grains at 155 for 20 minutes in 2.5 gallons of water
Add half DME at 60 and half at 15",[]
18205,25826,Craig  Hanson,"May 20, 2014  3:56am",OG was 1.049,[]
